-90.44401019,48.06272879,9,WEST BEARSKIN-HUNGRY JACK CARRY DOWN,BOATING SITE
-91.5343524,47.63898003,9,MCDOUGAL LAKE CAMPGROUND,CAMPGROUND
-93.549014,47.518941,9,RUBY LAKE CAMP,ORGANIZATION SITE
-92.13140459,48.07229785,9,MOOSE RIVER SOUTH CARRY DOWN,BOATING SITE
-71.193112,44.19531,9,BLACK MTN. SKI TRAIL PARKING LOT,TRAILHEAD
-92.7779317,47.63902597,9,DARK LAKE FISHING PIER,FISHING SITE
-94.054767,47.695005,9,SHOGREN DAM,PICNIC SITE
-79.7688,38.9176,9,STUART GROUP CAMPGROUND,GROUP CAMPGROUND
-88.810335,46.3622,9,CHAMBERLAIN LAKE,BOATING SITE
-72.03441221,43.82413495,9,SMARTS MOUNTAIN SHELTER,LOOKOUT/CABIN
-79.6018,39.1802,9,HORSESHOE CAMPGROUND,CAMPGROUND
-89.00805556,45.90388889,9,NICOLET NORTH TRAILHEAD #2,TRAILHEAD
-79.5502,38.7118,9,SENECA CREEK TRAILHEAD,TRAILHEAD
-83.67555556,44.65333333,9,REID LAKE M-72 HIKING TRAILHEAD,TRAILHEAD
-71.24445379,44.35915228,9,TOWNLINE BROOK,TRAILHEAD
-88.55861111,45.88444444,9,ASSESSORS TRAILHEAD,TRAILHEAD
-89.574121,46.606658,9,BERGLAND SKI TRAIL,TRAILHEAD
-79.6633,39.0438,9,BIG SPRINGS GAP TRAILHEAD,TRAILHEAD
-71.85285941,43.80724121,9,RATTLESNAKE MTN,TRAILHEAD
-71.35217543,44.0861563,9,SAWYER RIVER ROAD SNOWMOBILE,TRAILHEAD
-85.86166667,44.28388889,9,RED BRIDGE ACCESS,CAMPGROUND
-89.50888889,37.83833333,9,JOHNSON CREEK BOATING,BOATING SITE
-88.70468265,46.2006541,9,CAMP GIBBS,SPECIALIZED SPORT SITE
-71.35619146,43.99817061,9,SAWYER POND (KANC),TRAILHEAD
-71.220133,44.079699,9,ATTITASH MTN SKI AREA,SKI AREA ALPINE
-71.410735,44.503624,9,MT CABOT CABIN,LOOKOUT/CABIN
-90.73732067,48.07379214,9,LOON LAKE BOAT ACCESS,BOATING SITE
-94.57475,47.582449,9,SOUTH TWIN,BOATING SITE
-88.769203,46.044601,9,BASS LAKE,BOATING SITE
-92.74906412,47.6703094,9,LAKE LEANDER PICNIC AREA,PICNIC SITE
-89.655139,46.270706,9,ORMES LAKE,BOATING SITE
-70.995908,44.301044,9,COLD RIVER OVERLOOK,OBSERVATION SITE
-91.24671924,47.76501754,9,COMFORT LAKE CARRY DOWN,BOATING SITE
-91.01945,46.01592,9,MOOSE LAKE CG,CAMPGROUND
-71.25313105,44.25754994,9,PINKHAM NOTCH,TRAILHEAD
-90.29912802,47.82095994,9,GEORGE WASHINGTON TRAILHEAD,TRAILHEAD
-91.07523786,47.57776587,9,NINEMILE LAKE BOAT ACCESS,BOATING SITE
-79.5883,38.7074,9,SPRUCE KNOB LAKE CAMPGROUND,CAMPGROUND
-91.1626682,47.58028378,9,CABIN LAKE CARRY DOWN,BOATING SITE
-89.776608,46.34362,9,REDBOAT LAKE,BOATING SITE
-91.08769388,46.05224878,9,TEAL RIVER BL,BOATING SITE
-71.511423,43.938289,9,DRAKES BROOK SANDWICH MTN,TRAILHEAD
-89.793253,46.321658,9,THRUSH LAKE,BOATING SITE
-90.76263535,48.07928319,9,GUNFLINT LAKE OS,OBSERVATION SITE
-90.33467198,47.91030371,9,MUSQUASH LAKE CARRY DOWN,BOATING SITE
